iso_code,region_group,income_group,country,survey,year,level,grade,category,Sex,Location,Wealth,Region,Ethnicity,Religion,Language,comp_prim_v2_m,comp_lowsec_v2_m,comp_upsec_v2_m,comp_prim_1524_m,comp_lowsec_1524_m,comp_upsec_2029_m,eduyears_2024_m,edu2_2024_m,edu4_2024_m,eduout_prim_m,eduout_lowsec_m,eduout_upsec_m,comp_prim_v2_no,comp_lowsec_v2_no,comp_upsec_v2_no,comp_prim_1524_no,comp_lowsec_1524_no,comp_upsec_2029_no,eduyears_2024_no,edu2_2024_no,edu4_2024_no,eduout_prim_no,eduout_lowsec_no,eduout_upsec_no,preschool_3_m,preschool_3_no,preschool_1ybefore_m,preschool_1ybefore_no,edu0_prim_m,edu0_prim_no,trans_prim_m,trans_prim_no,trans_lowsec_m,trans_lowsec_no,comp_higher_2yrs_2529_m,comp_higher_2yrs_2529_no,comp_higher_4yrs_2529_m,comp_higher_4yrs_2529_no,comp_higher_4yrs_3034_m,comp_higher_4yrs_3034_no,attend_higher_1822_m,attend_higher_1822_no,overage2plus_m,overage2plus_no,literacy_1524_m,literacy_1524_no,mlevel1_m,mlevel1_no,mlevel1_sd,rlevel1_m,rlevel1_no,rlevel1_sd,slevel1_m,slevel1_no,slevel1_sd,mlevel2_m,mlevel2_no,rlevel2_m,rlevel2_no,slevel2_m,slevel2_no,mlevel3_m,mlevel3_no,rlevel3_m,rlevel3_no,slevel3_m,slevel3_no,mlevel4_m,mlevel4_no,rlevel4_m,rlevel4_no,slevel4_m,slevel4_no
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Female,,Quintile 2,Western Hill,,,,0.8352,,,0.9584,0.6811,,0.0827,0,0.052,0.1357,0,0.0231,35,29,,95,95,,44,44,44,39,37,40,,15,,14,0.0381,53,0.9598,44,0.8274,40,0.0564,39,0,39,,27,0.2371,46,0.2423,54,0.9912,122,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Female,,Quintile 2,Western Terai,,,,,,,0.5733,0.1775,,,,,,,,24,15,,47,47,,16,16,16,29,21,25,,12,,7,,28,,18,,6,,7,,7,,3,,17,0.4284,36,0.5789,36,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Female,,Quintile 3,Central Hill,,,,,,,0.8177,0.5565,,,,,,,,12,12,,32,32,,13,13,13,13,10,15,,8,,6,,11,,16,,10,,12,,12,,7,,12,,12,0.8114,43,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Female,,Quintile 3,Central Mountain,,,,,,,0.9743,0.8348,,,,,,,,11,14,,41,41,,17,17,17,9,9,17,,2,,1,,13,,21,,22,,14,,14,,8,,19,,9,0.9619,56,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Female,,Quintile 3,Central Terai,,,,0.5799,0.493,,0.4368,0.2865,,,,,0.3723,0.2604,0.3957,61,36,,132,132,,25,25,25,97,63,67,0.2201,44,,25,0.3336,109,0.9055,43,,28,,24,,24,,6,,27,0.4808,98,0.5036,130,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Female,,Quintile 3,Eastern Hill,,,,,,,0.9421,0.8218,,,,,,,,25,19,,60,60,,26,26,26,25,20,27,,11,,9,0.0364,31,1,33,,26,,25,,25,,22,,26,0.1722,30,0.9613,117,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Female,,Quintile 3,Eastern Terai,,,,0.7325,0.5203,,0.6104,0.4021,,0.0778,0.0316,0.089,0.2367,0.0456,0.2854,49,41,,115,115,,33,33,33,86,41,55,0.2645,30,,15,0.1113,78,0.8894,46,,29,0.0335,31,0,31,,18,0.2233,32,0.3645,90,0.6915,125,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Female,,Quintile 3,Far Western Mountain,,,,,,,0.9073,0.8762,,,,,,,,12,11,,34,34,,16,16,16,13,6,17,,4,,2,,10,,17,,16,,4,,4,,8,,18,,15,0.9317,46,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Female,,Quintile 3,Far WesternTerai,,,,0.9395,0.7001,,0.8744,0.6234,,0.1029,0.021,0.0644,0.1742,0,0.1272,35,43,,124,124,,51,51,51,51,42,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Female,,Quintile 3,Mid WesternTerai,,,,0.588,0.5273,,0.7341,0.4443,,,,,0.3113,0.0579,0.2375,42,48,,104,104,,29,29,29,63,42,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Female,,Quintile 3,Western Hill,,,,,,,0.9138,0.7221,,,,,,,,14,19,,51,51,,20,20,20,15,16,18,,3,,3,,24,,20,,24,,9,,9,,10,,20,,21,0.9763,67,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Female,,Quintile 3,Western Terai,,,,,0.4506,,0.6824,0.4223,,,,,0.3212,0,0.2243,26,38,,90,90,,28,28,28,51,36,40,,15,,10,0.1717,53,0.7518,33,,22,,16,,16,,6,,28,0.4782,67,0.6607,93,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Female,,Quintile 4,Central Hill,,,,0.8941,0.8113,,0.8739,0.7566,,0.1012,0,0,0.216,0.0187,0.0725,38,37,,121,121,,52,52,52,47,41,52,,19,,16,0.0486,57,0.9263,55,0.8814,44,0.0614,32,0,32,,29,0.4607,44,0.2589,61,0.9365,165,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Female,,Quintile 4,Central Mountain,,,,,,,0.9642,0.9443,,,,,,,,1,8,,32,32,,12,12,12,5,3,4,,3,,3,,5,,7,,23,,10,,10,,0,,19,,4,0.9775,47,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Female,,Quintile 4,Central Terai,,,,0.6391,0.5429,,0.6824,0.4835,,0.083,0,0.0671,0.295,0.0996,0.1844,51,49,,146,146,,39,39,39,101,50,61,0.3826,30,,15,0.1734,89,0.9544,52,0.7547,41,,29,,29,,16,0.2083,42,0.4375,101,0.7829,159,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Female,,Quintile 4,Eastern Hill,,,,,,,0.9893,0.8962,,,,,,,,16,11,,44,44,,20,20,20,15,11,16,,6,,5,,18,,19,,25,,20,,20,,10,,20,,11,0.9938,81,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Female,,Quintile 4,Eastern Mountain,,,,,,,0.9743,0.86,,,,,,,,7,10,,32,32,,12,12,12,16,6,13,,6,,3,,11,,12,,18,,7,,7,,14,,15,,16,1,54,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Female,,Quintile 4,Eastern Terai,,,,0.9191,0.7705,,0.846,0.7347,,0.0923,0,0.0413,0.2479,0.0241,0.1352,45,39,,139,139,,53,53,53,52,45,51,,23,,17,0.1731,59,1,49,0.7782,59,0.0645,52,0,52,,24,0.2149,60,0.3508,66,0.9297,224,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Female,,Quintile 4,Far WesternTerai,,,,0.8696,0.7645,,0.8963,0.7495,,0.0976,0.0174,0.0346,0.232,0.0304,0.0486,50,51,,158,158,,68,68,68,52,34,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Female,,Quintile 4,Mid WesternTerai,,,,0.8284,0.5041,,0.8683,0.5314,,0.0858,0,0.0347,0.3128,,0.1269,32,37,,105,105,,39,39,39,40,22,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Female,,Quintile 4,Western Hill,,,,,,,0.9764,0.7508,,,,,,,,11,19,,46,46,,23,23,23,21,10,20,,14,,13,,21,,21,,16,,17,,17,,16,,21,,21,1,81,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Female,,Quintile 4,Western Terai,,,,0.8021,0.5521,,0.8244,0.6384,,0.0891,0,0.0789,0.2961,0.0282,0.201,70,39,,145,145,,61,61,61,66,54,66,,25,,23,0.052,78,0.8574,65,0.8641,54,0.0182,43,0,43,,24,0.2325,76,0.4247,88,0.8914,173,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Female,,Quintile 5,Central Hill,,,,0.9337,0.9269,,0.9688,0.9194,,0.1156,0.0031,0.0152,0.1493,0,0.0724,80,96,,357,357,,191,191,191,124,76,100,0.9293,30,,22,0.0363,120,1,111,0.9292,152,0.5461,197,0.1105,197,0.1083,141,0.6008,178,0.1145,126,0.9921,949,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Female,,Quintile 5,Central Terai,,,,0.8603,0.8755,,0.9385,0.8742,,0.1157,0,0,0.2915,,0.0133,35,42,,134,134,,59,59,59,50,27,53,,16,,9,0.2015,50,0.9511,54,0.9479,67,0.2505,38,0.018,38,0.0295,43,0.3665,65,0.4616,45,0.9787,243,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Female,,Quintile 5,Eastern Terai,,,,0.9143,0.8581,,0.9681,0.8802,,0.112,0,0,0.1265,0,0.0447,32,38,,112,112,,55,55,55,54,30,44,,17,,14,0.0261,51,0.9719,50,0.9576,50,0.3526,42,0.022,42,0.0437,52,0.5501,44,0.1439,59,0.9952,268,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Female,,Quintile 5,Far WesternTerai,,,,,,,0.9845,0.9347,,0.1126,0,0.025,,,,17,8,,61,61,,36,36,36,17,16,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Female,,Quintile 5,Mid WesternTerai,,,,,,,0.9409,0.9064,,,,,,,,20,18,,52,52,,28,28,28,23,21,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Female,,Quintile 5,Western Hill,,,,0.9297,0.9663,,0.9797,0.9183,,0.1094,0,0.0206,0.1185,,0.0177,34,30,,105,105,,55,55,55,35,28,50,,17,,14,0,41,0.9801,54,0.9552,50,0.3609,53,0.0152,53,0.0136,57,0.7933,51,0.1083,47,0.9925,247,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Female,,Quintile 5,Western Terai,,,,0.897,,,0.9684,0.9052,,0.1183,0,0,0.1648,0,0.0781,36,25,,114,114,,62,62,62,47,42,38,,15,,10,0.0497,59,1,42,0.8396,48,0.3988,55,0.0883,55,0.0151,48,0.4978,61,0.1592,56,0.9816,262,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Male,,Quintile 1,Central Hill,,,,,,,0.8759,0.4053,,,,,0.1626,,,17,18,,39,39,,14,14,14,31,22,20,,13,,11,0.0311,34,,22,,9,,9,,9,,6,,12,0.3746,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Male,,Quintile 1,Central Mountain,,,,0.6436,0.5525,,0.8672,0.5244,,,,,0.1705,0.0488,0.0947,44,32,,58,58,,12,12,12,48,35,53,,12,,8,0.0961,52,0.8952,43,,20,,9,,9,,7,,14,0.3662,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Male,,Quintile 1,Eastern Hill,,,,0.7441,0.504,,0.9065,0.6143,,,,,0.1061,0.0315,0.1737,51,42,,85,85,,23,23,23,69,48,65,,17,,10,0.0603,77,0.8803,65,0.7444,37,,19,,19,,13,,24,0.3377,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Male,,Quintile 1,Eastern Mountain,,,,0.5846,0.4765,,0.8284,0.5656,,0.0772,0,0.061,0.2237,0.0285,0.1894,79,62,,156,156,,54,54,54,118,96,86,0.2446,39,,24,0.0784,142,0.8074,69,0.5131,60,0.1565,37,0,37,,25,0.1018,58,0.4402,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Male,,Quintile 1,Far Western Hill,,,,0.6906,0.493,,0.8658,0.5995,,0.0852,0.0197,0.0425,0.2646,0.0289,0.0467,114,108,,275,275,,94,94,94,222,121,150,0.3062,87,0.5129,57,0.1288,211,0.8779,141,0.7713,107,0.1996,83,0.0101,83,0,58,0.3323,88,0.3894,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Male,,Quintile 1,Far Western Mountain,,,,0.7113,0.6248,,0.9221,0.7408,,0.097,0.0132,0.0333,0.167,0.0216,0.0205,114,80,,222,222,,84,84,84,237,132,138,0.4235,82,0.6773,47,0.0923,231,0.9347,112,0.7542,94,0.3137,71,0.035,71,0.014,69,0.4103,87,0.3481,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Male,,Quintile 1,Far WesternTerai,,,,,,,0.8652,0.4955,,,,,,,,14,13,,30,30,,9,9,9,26,11,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Male,,Quintile 1,Mid Western Hill,,,,0.6647,0.4568,,0.8481,0.5302,,0.0739,0.0301,0.1063,0.2089,0.0184,0.1817,95,80,,193,193,,67,67,67,187,105,121,0.3393,66,0.5328,46,0.1128,173,0.8352,108,0.7711,63,0.0955,55,0,55,0.0286,40,0.194,68,0.2904,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Male,,Quintile 1,Mid Western Mountain,,,,0.7147,0.5611,,0.8428,0.6564,,0.0948,0,0.0187,0.2242,0.047,0.0606,107,98,,276,276,,95,95,95,244,127,136,0.3512,82,0.6729,47,0.1045,212,0.8783,124,0.8106,115,0.1221,73,0,73,0,42,0.3111,93,0.2814,288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Male,,Quintile 1,Mid WesternTerai,,,,,,,0.4815,0.2736,,,,,,,,12,14,,32,32,,7,7,7,18,12,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Male,,Quintile 1,Western Hill,,,,0.6755,,,0.8071,0.5577,,,,,0.1304,0.0209,0.1396,41,16,,57,57,,24,24,24,75,41,43,,21,,15,0.0593,79,0.8298,34,,21,,22,,22,,19,,28,0.3384,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Male,,Quintile 2,Central Hill,,,,0.9333,,,0.8515,0.6094,,,,,0.1085,,,31,12,,43,43,,17,17,17,33,27,27,,6,,2,0.025,39,,24,,12,,12,,12,,18,,20,0.2147,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Male,,Quintile 2,Central Mountain,,,,0.7719,0.6977,,0.8645,0.6723,,,,,0.1703,0.0363,0.0897,44,34,,86,86,,25,25,25,50,49,56,,23,,14,0.1068,72,0.8916,50,0.7715,37,,23,,23,,22,,26,0.3205,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Male,,Quintile 2,Central Terai,,,,0.4365,,,0.5873,0.2992,,,,,0.433,0.1268,0.2674,35,20,,51,51,,7,7,7,69,37,39,,22,,15,0.2302,69,,21,,13,,18,,18,,11,,13,0.6261,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Male,,Quintile 2,Eastern Hill,,,,,0.6614,,0.9499,0.6988,,0.086,0,0,0.1531,0,0.1245,29,38,,111,111,,42,42,42,42,31,48,,18,,11,0.0336,52,0.9591,51,0.7805,49,,25,,25,,21,0.1735,40,0.2482,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Male,,Quintile 2,Eastern Mountain,,,,0.8409,,,0.8581,0.6924,,0.0899,0,0.098,0.0989,0,0.0839,33,27,,82,82,,33,33,33,42,33,37,,15,,9,0.0411,45,0.9743,36,0.7372,40,,29,,29,,18,0.2582,39,0.2141,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Male,,Quintile 2,Eastern Terai,,,,0.4566,,,0.724,0.4426,,,,,0.1916,0.2244,,32,14,,32,32,,10,10,10,47,35,26,,12,,10,0.2032,55,,17,,10,,5,,5,,7,,9,0.4968,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Male,,Quintile 2,Far Western Hill,,,,,,,0.9665,0.7852,,,,,0.1152,,,25,14,,48,48,,25,25,25,34,17,27,,16,,12,0.0603,33,,26,,23,,15,,15,,18,,25,0.2064,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Male,,Quintile 2,Far Western Mountain,,,,0.8693,0.8075,,0.9816,0.8578,,,,,0.1663,0,0.078,40,32,,64,64,,21,21,21,57,41,52,,18,,18,0.0568,70,0.9649,52,0.9116,35,,19,,19,0.0537,34,,25,0.3413,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Male,,Quintile 2,Far WesternTerai,,,,0.8778,0.6593,,0.8667,0.6658,,,,,0.1764,0,0.0679,34,31,,71,71,,20,20,20,41,33,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Male,,Quintile 2,Mid Western Hill,,,,,,,0.9743,0.825,,,,,,,,19,12,,41,41,,23,23,23,29,26,20,,9,,10,0,32,,22,,14,,14,,14,,6,,21,0.1379,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Male,,Quintile 2,Mid Western Mountain,,,,,,,0.7578,0.6218,,0.0868,0,0.0353,0.485,,,22,15,,61,61,,33,33,33,39,16,26,,18,,14,0.2215,30,,27,,16,,26,,26,,15,,25,0.239,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Male,,Quintile 2,Mid WesternTerai,,,,0.7215,0.3885,,0.7029,0.4373,,,,,0.4072,0.0513,0.2512,36,36,,77,77,,23,23,23,48,47,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Male,,Quintile 2,Western Hill,,,,0.8586,,,0.985,0.8654,,,,,0.1079,0,0.0707,45,28,,66,66,,25,25,25,54,41,49,,11,,15,0,67,0.877,50,0.901,38,,16,,16,,17,,23,0.2896,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Male,,Quintile 2,Western Terai,,,,,,,0.7204,0.2706,,,,,0.2562,,,25,22,,49,49,,16,16,16,35,29,25,,13,,5,0.1945,39,,19,,7,,10,,10,,17,,13,0.4995,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Male,,Quintile 3,Central Hill,,,,,,,0.9818,0.8226,,,,,,,,13,11,,30,30,,12,12,12,15,16,13,,7,,5,,23,,14,,18,,8,,8,,10,,13,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Male,,Quintile 3,Central Terai,,,,0.637,0.6044,,0.759,0.5222,,0.0798,0,0.0603,0.3384,0.0798,0.2153,52,45,,115,115,,39,39,39,120,61,55,0.3896,40,,25,0.2496,100,0.9171,45,0.8517,40,0.1231,31,0,31,,28,0.1231,37,0.5017,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Male,,Quintile 3,Eastern Hill,,,,,,,0.9904,0.8064,,,,,,,,18,21,,56,56,,20,20,20,28,11,26,,14,,12,,23,,29,,27,,16,,16,,12,,27,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Male,,Quintile 3,Eastern Terai,,,,0.6967,,,0.7571,0.5767,,,,,0.259,0.1095,0.0962,38,26,,81,81,,26,26,26,83,44,45,,26,,21,0.2287,84,0.8204,40,0.7681,32,0.0274,35,0,35,,24,0.2079,32,0.3814,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Male,,Quintile 3,Far WesternTerai,,,,0.9145,0.8452,,0.9376,0.7731,,0.0849,0.0256,0.0754,0.2074,0,0.0775,44,41,,105,105,,44,44,44,56,38,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Male,,Quintile 3,Mid WesternTerai,,,,0.7349,0.6154,,0.9317,0.6251,,0.0871,0,0.0329,0.2707,0.076,0.2653,40,33,,79,79,,35,35,35,52,31,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Male,,Quintile 3,Western Terai,,,,0.6153,,,0.954,0.4265,,,,,0.3083,0,0.1885,41,25,,72,72,,25,25,25,43,48,41,,22,,16,0.1956,66,0.788,41,,24,,20,,20,,21,,27,0.5967,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Male,,Quintile 4,Central Hill,,,,,0.7646,,0.8831,0.7556,,0.0922,0,0.0584,0.1938,,0.1581,26,40,,110,110,,48,48,48,46,24,48,,16,,12,0.0591,44,0.8651,44,0.8986,42,0.2211,37,0.0222,37,0.0352,34,0.3115,47,0.2856,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Male,,Quintile 4,Central Terai,,,,0.7419,0.7332,,0.9415,0.739,,0.0984,0,0,0.3071,0,0.138,49,50,,113,113,,43,43,43,93,42,67,,27,,20,0.1695,86,0.8771,63,0.84,55,0.2218,41,0,41,,28,0.3624,38,0.458,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Male,,Quintile 4,Eastern Terai,,,,0.8335,0.8386,,0.9599,0.8497,,0.1055,0.0181,0.0181,0.2497,0.0332,0.0708,45,47,,130,130,,50,50,50,61,48,59,0.5742,32,,22,0.138,70,0.8743,58,0.8662,64,0.2066,40,0,40,0,36,0.4313,51,0.5091,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Male,,Quintile 4,Far WesternTerai,,,,0.7831,0.7736,,0.9779,0.8291,,0.1006,0,0.018,0.1083,0,0.0342,41,44,,135,135,,63,63,63,54,50,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Male,,Quintile 4,Mid WesternTerai,,,,0.8152,0.71,,0.8962,0.7338,,,,,0.3647,,0.0746,34,38,,96,96,,29,29,29,36,23,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Male,,Quintile 4,Western Hill,,,,,,,1,0.8775,,,,,,,,17,9,,30,30,,12,12,12,14,11,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
